beneficiary_id,partner_id,gender,age,category,education_level,family_size,dependents_count,marital_status,rural_urban,state,district,annual_family_income,income_source,bpl_status,land_owned_acres,bank_account_status,bank_name,account_type,loan_id,loan_scheme,loan_amount,subsidy_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,collateral_required,guarantor_present,loan_purpose,sector,business_age,repayment_id,total_emis,emis_paid,emis_pending,on_time_emis,late_payments,missed_payments,average_delay_days,max_delay_days,current_outstanding,default_status,last_payment_date,risk_score
BEN0998,CP03,Female,35,ST,10th,2,1,Married,Rural,Maharashtra,Aurangabad,62795,Farming,Yes,7.4,Yes,IndianBank,JanDhan,LN0998_2,DairyLoan,188385,56515,5.8,62,3523,10-06-2025,11-08-2025,No,Yes,DairyEquipment,Agriculture,0,RP0998_2,62,62,0,62,0,0,8,1,0,No,08-09-2025,32.9166534
BEN0428,CP09,Female,63,OBC,12th,4,2,Married,Rural,Delhi,North,151360,Manufacturing,Yes,2.6,Yes,ICICI,Savings,LN0428_1,DairyLoan,377143,94285,6.4,61,7259,18-04-2025,18-05-2025,Yes,Yes,CattlePurchase,Agriculture,0,RP0428_1,61,61,0,61,0,0,7,28,0,No,15-09-2025,33.91665672
BEN2885,CP10,Male,21,OBC,Graduate,2,1,Married,Rural,Jharkhand,Jamshedpur,122381,ForestProduct,No,0.1,Yes,BOI,Savings,LN2885_1,DairyLoan,367143,62414,5,61,6828,24-08-2025,05-09-2025,Yes,No,DairyEquipment,Agriculture,0,RP2885_1,61,61,0,61,0,0,1,5,0,No,23-10-2025,28.93332911
BEN2684,CP01,Male,36,OBC,8th,3,2,Married,Rural,Maharashtra,Pune,102341,Manufacturing,No,2.2,Yes,Axis,Savings,LN2684_1,DairyLoan,307023,52193,6.1,61,5866,13-06-2025,11-09-2025,Yes,Yes,CattlePurchase,Agriculture,0,RP2684_1,61,61,0,61,0,0,14,8,0,No,10-11-2025,26.39165185
BEN0577,CP15,Female,53,General,Graduate,2,0,Married,Rural,Maharashtra,Mumbai,234954,Coaching,Yes,0.1,Yes,UnionBank,JanDhan,LN0577_2,DairyLoan,230792,57698,6.2,61,4420,19-07-2023,15-05-2024,Yes,Yes,CattlePurchase,Agriculture,0,RP0577_2,61,61,0,61,0,0,4,21,0,No,06-10-2025,24.65619228
BEN0015,CP19,Female,61,General,10th,7,4,Married,Rural,Chhattisgarh,Raipur,151297,Tailoring,Yes,0.1,Yes,UnionBank,JanDhan,LN0015_1,EducationLoan,198152,49538,4.7,59,3768,29-07-2023,25-03-2024,No,No,CollegeFee,Education,0,RP0015_1,59,59,0,59,0,0,9,25,0,No,16-10-2025,34.30522223
BEN0420,CP13,Male,34,ST,5th,7,2,Married,Rural,MP,Indore,55078,Labour,Yes,2.1,Yes,PNB,JanDhan,LN0420_1,EducationLoan,165234,44613,3.5,59,3052,27-05-2024,28-11-2024,No,No,VocationalTraining,Education,0,RP0420_1,59,59,0,59,0,0,9,21,0,No,18-11-2025,33.80832789
BEN0502,CP16,Female,21,General,12th,8,3,Married,Rural,Rajasthan,Bikaner,69910,Trading,Yes,6.8,Yes,BankOfBaroda,JanDhan,LN0502_1,EducationLoan,157976,39494,3.8,59,2939,28-08-2024,25-03-2025,No,Yes,SkillCourse,Education,0,RP0502_1,59,59,0,59,0,0,12,0,0,No,22-10-2025,32.83333333
BEN2521,CP07,Male,28,ST,8th,4,1,Married,Rural,Gujarat,Vadodara,67088,Trading,Yes,0.9,Yes,PNB,Savings,LN2521_2,BusinessLoan,201264,54341,5.6,59,3910,03-12-2024,09-12-2024,Yes,No,WorkingCapital,MSME,3,RP2521_2,59,59,0,59,0,0,11,16,0,No,30-08-2025,32.68332638
BEN4689,CP11,Female,31,ST,8th,4,0,Married,Urban,UP,Agra,87682,Farming,Yes,0,Yes,Axis,Savings,LN4689_1,EducationLoan,91957,25747,4.8,59,1752,28-07-2025,27-08-2025,No,No,CollegeFee,Education,0,RP4689_1,59,59,0,59,0,0,28,41,0,No,27-08-2025,30.88750511
BEN2186,CP14,Male,38,OBC,12th,5,0,Married,Urban,Bihar,Darbhanga,158809,Agriculture,Yes,0,Yes,HDFC,JanDhan,LN2186_1,DairyLoan,213862,42772,4.8,59,4076,08-06-2025,06-07-2025,Yes,Yes,CattlePurchase,Agriculture,0,RP2186_1,59,59,0,59,0,0,41,86,0,No,07-08-2025,29.46660778
BEN3705,CP19,Female,34,General,10th,8,1,Married,Rural,Delhi,East,110827,Labour,No,1.3,Yes,PNB,JanDhan,LN3705_2,DairyLoan,332481,66496,5.3,59,6413,15-08-2023,26-09-2023,Yes,No,Infrastructure,Agriculture,0,RP3705_2,59,59,0,59,0,0,42,69,0,No,11-05-2024,27.20833033
BEN4897,CP17,Male,20,General,12th,3,2,Single,Rural,Jharkhand,Bokaro,89482,Agriculture,Yes,2.2,Yes,HDFC,JanDhan,LN4897_1,EducationLoan,49598,10911,5.4,59,959,12-12-2022,04-12-2023,No,No,VocationalTraining,Education,0,RP4897_1,59,59,0,59,0,0,1,13,0,No,27-10-2025,25.89273427
BEN1020,CP17,Female,38,ST,5th,2,1,Married,Urban,Delhi,West,130180,Dairy,No,0,Yes,PNB,JanDhan,LN1020_2,EducationLoan,103741,23860,3.7,59,1925,24-03-2024,02-05-2025,No,No,VocationalTraining,Education,0,RP1020_2,59,59,0,59,0,0,6,23,0,No,15-09-2025,23.66068881
BEN2247,CP14,Female,28,OBC,5th,5,2,Married,Urban,Chhattisgarh,Korba,58065,FoodBusiness,Yes,0,Yes,ICICI,JanDhan,LN2247_1,DairyLoan,147794,33992,5.7,58,2921,10-03-2025,20-08-2025,No,No,FeedPurchase,Agriculture,0,RP2247_1,58,58,0,58,0,0,0,0,0,No,06-09-2025,36.52497902
BEN4841,CP01,Male,53,OBC,8th,5,2,Married,Urban,UP,Varanasi,133378,FoodBusiness,Yes,0,Yes,Axis,Savings,LN4841_2,StartupLoan,400134,80026,6.9,58,8132,06-06-2023,09-04-2025,Yes,Yes,GeneralPurpose,Others,0,RP4841_2,58,58,0,58,0,0,20,35,0,No,30-06-2024,32.87499
BEN1738,CP02,Female,31,ST,5th,7,1,Married,Rural,Chhattisgarh,Korba,70819,Trading,Yes,0.8,Yes,ICICI,JanDhan,LN1738_2,EducationLoan,154215,46264,4.7,58,2977,05-08-2023,02-06-2024,No,Yes,SkillCourse,Education,0,RP1738_2,58,58,0,58,0,0,8,16,0,No,22-11-2025,32.45831712
BEN1102,CP07,Female,51,SC,8th,8,0,Married,Rural,Odisha,Rourkela,69218,Labour,Yes,0.9,Yes,BOI,JanDhan,LN1102_1,VehicleLoan,207654,62296,7.4,58,4269,20-12-2024,13-08-2025,Yes,Yes,GeneralPurpose,Others,0,RP1102_1,58,58,0,58,0,0,17,58,0,No,19-04-2025,31.58332852
BEN4789,CP10,Male,32,General,12th,8,3,Married,Rural,Jharkhand,Ranchi,68887,Farming,Yes,0.1,Yes,BOI,JanDhan,LN4789_1,ServiceLoan,206661,45465,6.2,58,4132,18-08-2023,03-02-2024,Yes,Yes,OfficeSetup,Services,8,RP4789_1,58,58,0,58,0,0,31,87,0,No,10-11-2024,29.68332317
BEN4907,CP06,Male,25,ST,10th,6,1,Married,Urban,Gujarat,Gandhinagar,101277,Dairy,No,0,Yes,Canara,JanDhan,LN4907_1,BusinessLoan,261760,52352,4.9,58,5077,14-02-2024,29-07-2024,Yes,No,ShopSetup,MSME,3,RP4907_1,58,58,0,58,0,0,5,6,0,No,05-11-2025,29.04166667
BEN4295,CP17,Male,40,OBC,5th,7,2,Married,Urban,Bihar,Bhagalpur,102240,Coaching,No,0,Yes,BankOfBaroda,JanDhan,LN4295_2,StartupLoan,306720,46008,7.7,58,6349,03-06-2025,17-07-2025,Yes,Yes,GeneralPurpose,Others,0,RP4295_2,58,58,0,58,0,0,2,4,0,No,31-10-2025,28.95833333
BEN3852,CP07,Female,43,General,8th,5,2,Married,Urban,MP,Jabalpur,182502,Dairy,No,0,Yes,HDFC,JanDhan,LN3852_2,DairyLoan,368886,66399,4.6,58,7105,20-01-2024,26-01-2025,Yes,No,CattlePurchase,Agriculture,0,RP3852_2,58,58,0,58,0,0,28,70,0,No,14-01-2025,28.81666016
BEN1909,CP04,Male,40,OBC,5th,8,0,Married,Urban,Chhattisgarh,Raipur,86745,Farming,Yes,0,Yes,PNB,JanDhan,LN1909_1,BusinessLoan,209458,41891,5.4,57,4174,13-08-2023,14-01-2025,Yes,Yes,EquipmentPurchase,MSME,7,RP1909_1,57,57,0,57,0,0,29,81,0,No,04-01-2025,33.24998568
BEN4934,CP03,Female,48,General,12th,4,0,Married,Urban,Bihar,Bhagalpur,277807,ForestProduct,Yes,0,Yes,HDFC,JanDhan,LN4934_2,VehicleLoan,531040,122139,7.2,57,11027,16-05-2024,18-08-2024,Yes,Yes,GeneralPurpose,Others,0,RP4934_2,57,57,0,57,0,0,3,4,0,No,07-11-2025,32.14999812
BEN4405,CP18,Male,20,ST,10th,4,3,Married,Urban,UP,Lucknow,111161,Farming,No,0,Yes,PNB,JanDhan,LN4405_2,VehicleLoan,333483,66696,6.2,57,6769,20-09-2023,06-06-2025,Yes,Yes,GeneralPurpose,Others,0,RP4405_2,57,57,0,57,0,0,2,0,0,No,08-11-2025,30.58332434
BEN2817,CP20,Female,50,ST,10th,6,2,Married,Rural,MP,Bhopal,105489,ForestProduct,No,0.6,Yes,Canara,JanDhan,LN2817_1,DairyLoan,316467,79116,6.4,57,6453,16-12-2022,21-10-2023,Yes,No,Infrastructure,Agriculture,0,RP2817_1,57,57,0,57,0,0,6,4,0,No,01-10-2025,27.91665482
BEN2766,CP10,Male,22,OBC,5th,4,2,Married,Rural,Rajasthan,Jaipur,53740,FoodBusiness,Yes,2.7,Yes,SBI,JanDhan,LN2766_2,BusinessLoan,161220,35468,5.8,56,3293,31-08-2023,22-11-2024,No,No,ShopSetup,MSME,9,RP2766_2,56,56,0,56,0,0,29,30,0,No,23-12-2024,37.51665426
BEN1758,CP13,Female,60,OBC,5th,7,4,Married,Urban,MP,Gwalior,68226,Agriculture,Yes,0,Yes,Axis,JanDhan,LN1758_2,BusinessLoan,111537,25653,4.8,56,2227,17-04-2024,04-10-2024,No,No,WorkingCapital,MSME,6,RP1758_2,56,56,0,56,0,0,0,4,0,No,09-09-2025,36.14997714
BEN4606,CP15,Male,48,General,5th,2,0,Married,Rural,Delhi,South,72069,Farming,Yes,0.1,Yes,UnionBank,JanDhan,LN4606_2,VehicleLoan,216207,47565,7.3,56,4567,13-09-2025,23-09-2025,Yes,Yes,GeneralPurpose,Others,0,RP4606_2,56,56,0,56,0,0,34,51,0,No,13-10-2025,32.14165418
BEN1844,CP16,Male,41,SC,8th,6,1,Married,Rural,Bihar,Darbhanga,95881,Tailoring,Yes,0.7,Yes,ICICI,JanDhan,LN1844_1,VehicleLoan,287643,77663,6.8,56,6008,29-03-2025,14-07-2025,Yes,Yes,GeneralPurpose,Others,0,RP1844_1,56,56,0,56,0,0,29,31,0,No,27-06-2025,31.18332273
BEN1665,CP15,Female,55,SC,8th,4,3,Married,Rural,Chhattisgarh,Bastar,122531,Dairy,No,2.7,Yes,Axis,JanDhan,LN1665_2,DairyLoan,109670,27417,5.6,56,2229,23-01-2024,05-05-2025,No,Yes,DairyEquipment,Agriculture,0,RP1665_2,56,56,0,56,0,0,10,24,0,No,13-11-2025,20.5336986
BEN1417,CP17,Female,60,ST,12th,8,0,Married,Urban,Chhattisgarh,Bilaspur,234150,Trading,No,0,Yes,BOI,Savings,LN1417_1,ServiceLoan,150810,34686,5.2,56,3038,20-02-2023,10-05-2023,No,Yes,SalonExpansion,Services,2,RP1417_1,56,56,0,56,0,0,0,3,0,No,07-10-2025,18.75739983
BEN4937,CP11,Female,55,OBC,8th,8,2,Married,Rural,Delhi,Central,78875,ForestProduct,Yes,3.6,Yes,PNB,Savings,LN4937_2,VehicleLoan,104663,26165,8,55,2279,15-10-2024,25-07-2025,No,No,GeneralPurpose,Others,0,RP4937_2,55,55,0,55,0,0,34,40,0,No,13-04-2025,32.85277452
BEN2818,CP03,Female,41,ST,8th,3,2,Married,Rural,Maharashtra,Nagpur,80318,Trading,Yes,1.8,Yes,PNB,JanDhan,LN2818_2,ServiceLoan,223569,67070,6,55,4659,28-02-2023,06-03-2025,Yes,Yes,SalonExpansion,Services,2,RP2818_2,55,55,0,55,0,0,7,20,0,No,14-11-2025,30.99998434
BEN0519,CP04,Female,50,ST,10th,2,1,Married,Rural,Chhattisgarh,Raipur,122270,Manufacturing,No,0.1,Yes,ICICI,JanDhan,LN0519_2,DairyLoan,183404,45851,6,55,3822,19-06-2025,11-08-2025,No,No,DairyEquipment,Agriculture,0,RP0519_2,55,55,0,55,0,0,10,2,0,No,16-11-2025,28.74991821
BEN2755,CP13,Female,59,General,10th,4,3,Married,Urban,Rajasthan,Jaipur,225249,Agriculture,Yes,0,Yes,PNB,JanDhan,LN2755_2,VehicleLoan,205734,47318,8.1,55,4490,01-04-2024,13-06-2024,Yes,Yes,GeneralPurpose,Others,0,RP2755_2,55,55,0,55,0,0,7,14,0,No,23-10-2025,27.65860553
BEN0441,CP06,Male,38,SC,5th,6,2,Married,Rural,MP,Betul,54399,Tailoring,Yes,2.1,Yes,UnionBank,Savings,LN0441_2,BusinessLoan,57749,15592,4,55,1150,13-09-2025,20-09-2025,No,Yes,WorkingCapital,MSME,3,RP0441_2,55,55,0,55,0,0,0,0,0,No,,27.6324669
BEN4156,CP15,Male,32,OBC,8th,2,1,Married,Urban,Bihar,Muzaffarpur,134111,Labour,No,0,Yes,ICICI,Savings,LN4156_1,ServiceLoan,334560,50184,6.1,55,6988,21-06-2025,30-06-2025,Yes,Yes,Technology,Services,1,RP4156_1,55,55,0,55,0,0,18,75,0,No,20-08-2025,27.29166667
BEN0152,CP03,Female,48,ST,12th,5,0,Married,Rural,Chhattisgarh,Durg,122955,Manufacturing,Yes,1.1,Yes,PNB,JanDhan,LN0152_1,DairyLoan,301682,90504,5.3,54,6291,07-10-2024,24-11-2024,Yes,Yes,DairyEquipment,Agriculture,0,RP0152_1,54,54,0,54,0,0,8,11,0,No,01-11-2025,29.70832339
BEN4677,CP15,Female,60,SC,10th,6,4,Married,Urban,Maharashtra,Nashik,223548,Carpentry,Yes,0,Yes,IndianBank,JanDhan,LN4677_1,BusinessLoan,252459,70688,5.1,54,5242,28-05-2023,30-11-2023,Yes,Yes,Expansion,MSME,8,RP4677_1,54,54,0,54,0,0,4,8,0,No,14-09-2025,28.818269
BEN2825,CP19,Female,53,OBC,10th,7,2,Married,Rural,UP,Kanpur,104492,Dairy,No,3.8,Yes,ICICI,JanDhan,LN2825_1,VehicleLoan,229829,45965,8.7,54,5158,23-01-2025,18-05-2025,Yes,Yes,GeneralPurpose,Others,0,RP2825_1,54,54,0,54,0,0,25,43,0,No,22-06-2025,26.6249826
BEN3281,CP14,Female,54,OBC,10th,6,4,Married,Urban,Bihar,Gaya,192805,FoodBusiness,No,0,Yes,SBI,JanDhan,LN3281_1,EducationLoan,192106,34579,4.9,54,3971,21-06-2025,03-10-2025,No,Yes,CollegeFee,Education,0,RP3281_1,54,54,0,54,0,0,6,0,0,No,19-10-2025,22.90541034
BEN2954,CP08,Male,63,SC,12th,8,1,Married,Rural,Delhi,South,176918,ForestProduct,No,6.1,Yes,UnionBank,JanDhan,LN2954_2,ServiceLoan,130886,28794,5.4,54,2735,13-01-2025,24-07-2025,No,Yes,Technology,Services,2,RP2954_2,54,54,0,54,0,0,11,19,0,No,09-11-2025,20.7480815
BEN2506,CP01,Female,22,General,10th,7,0,Married,Rural,Odisha,Koraput,55060,Agriculture,Yes,0.9,Yes,HDFC,JanDhan,LN2506_2,DairyLoan,165180,41295,5.6,53,3525,10-12-2023,16-01-2025,No,Yes,FeedPurchase,Agriculture,0,RP2506_2,53,53,0,53,0,0,43,85,0,No,02-02-2025,34.58333333
BEN4626,CP06,Male,64,SC,10th,2,1,Married,Rural,Chhattisgarh,Raipur,93505,FoodBusiness,Yes,0.5,Yes,BOI,Savings,LN4626_2,DairyLoan,280515,75739,5.3,53,5947,21-07-2023,10-03-2024,Yes,Yes,CattlePurchase,Agriculture,0,RP4626_2,53,53,0,53,0,0,15,83,0,No,16-05-2024,33.55833244
BEN0371,CP02,Male,38,SC,5th,3,2,Married,Rural,Chhattisgarh,Bastar,40560,ForestProduct,Yes,0.8,Yes,BankOfBaroda,JanDhan,LN0371_2,DairyLoan,121680,32853,4.8,53,2552,01-10-2025,08-10-2025,No,Yes,FeedPurchase,Agriculture,0,RP0371_2,53,53,0,53,0,0,7,1,0,No,31-10-2025,32.34997535
BEN4781,CP07,Male,39,OBC,10th,2,1,Married,Rural,Delhi,South,120677,Tailoring,Yes,0.6,Yes,Canara,Savings,LN4781_1,DairyLoan,261849,57606,6.3,53,5672,20-10-2025,03-11-2025,Yes,Yes,CattlePurchase,Agriculture,0,RP4781_1,53,53,0,53,0,0,14,20,0,No,19-11-2025,30.72498511
BEN0612,CP14,Male,27,General,8th,8,5,Married,Urban,Delhi,North,102382,Dairy,No,0,Yes,IndianBank,Savings,LN0612_1,StartupLoan,299143,44871,6.2,53,6466,13-11-2025,18-11-2025,Yes,No,GeneralPurpose,Others,0,RP0612_1,53,53,0,53,0,0,0,0,0,No,,29.33332581
BEN1217,CP11,Male,22,OBC,Graduate,3,1,Single,Urban,Maharashtra,Aurangabad,116804,BeautyParlor,No,0,Yes,BOI,Savings,LN1217_1,VehicleLoan,157207,23581,6.2,53,3398,10-06-2024,17-11-2024,No,Yes,GeneralPurpose,Others,0,RP1217_1,53,53,0,53,0,0,12,1,0,No,03-09-2025,27.79237424
BEN4032,CP15,Female,54,OBC,8th,2,1,Married,Rural,Maharashtra,Pune,101536,ForestProduct,No,0.3,Yes,IndianBank,Savings,LN4032_2,ServiceLoan,260513,52102,5.3,53,5523,30-10-2024,05-08-2025,Yes,No,OfficeSetup,Services,4,RP4032_2,53,53,0,53,0,0,43,47,0,No,27-02-2025,27.20832182
BEN0694,CP02,Male,24,OBC,Graduate,5,3,Single,Rural,Maharashtra,Mumbai,72466,Dairy,Yes,1.3,Yes,BOI,JanDhan,LN0694_2,StartupLoan,217398,47827,6.7,52,4828,05-11-2023,22-10-2024,Yes,No,GeneralPurpose,Others,0,RP0694_2,52,52,0,52,0,0,35,44,0,No,02-07-2024,33.89165379
BEN1392,CP13,Female,24,OBC,8th,7,5,Married,Urban,UP,Kanpur,112831,Manufacturing,No,0,Yes,BOI,JanDhan,LN1392_1,StartupLoan,338493,60928,7,52,7565,11-06-2023,08-02-2024,Yes,No,GeneralPurpose,Others,0,RP1392_1,52,52,0,52,0,0,7,18,0,No,28-09-2025,32.81665574
BEN0324,CP13,Male,31,OBC,5th,6,2,Married,Rural,UP,Ballia,41963,Labour,Yes,1.4,Yes,Axis,JanDhan,LN0324_1,DairyLoan,125889,27695,5.6,52,2732,05-08-2024,29-11-2024,No,Yes,Infrastructure,Agriculture,0,RP0324_1,52,52,0,52,0,0,30,42,0,No,01-06-2025,32.4333103
BEN3049,CP09,Male,37,ST,8th,3,2,Married,Urban,Gujarat,Vadodara,76787,BeautyParlor,Yes,0,Yes,BOI,JanDhan,LN3049_2,BusinessLoan,230361,57590,4.7,52,4905,24-11-2024,25-01-2025,Yes,Yes,Expansion,MSME,1,RP3049_2,52,52,0,52,0,0,7,18,0,No,20-09-2025,32.20832791
BEN3556,CP11,Female,34,SC,10th,5,1,Married,Rural,Jharkhand,Bokaro,85682,Coaching,Yes,1.8,Yes,PNB,JanDhan,LN3556_1,VehicleLoan,111595,33478,7.9,52,2541,07-04-2023,08-02-2024,No,Yes,GeneralPurpose,Others,0,RP3556_1,52,52,0,52,0,0,8,22,0,No,23-09-2025,30.81596676
BEN4946,CP13,Female,64,ST,5th,6,4,Married,Rural,Delhi,South,76962,BeautyParlor,Yes,5.2,Yes,Canara,Savings,LN4946_2,ServiceLoan,230886,69265,5.8,51,5118,12-07-2025,13-07-2025,Yes,No,Technology,Services,1,RP4946_2,51,51,0,51,0,0,2,19,0,No,10-10-2025,36.91664934
BEN3484,CP08,Female,48,ST,8th,2,0,Married,Rural,UP,Varanasi,69925,Tailoring,Yes,0.8,Yes,SBI,JanDhan,LN3484_2,StartupLoan,150178,45053,7.2,51,3426,09-01-2024,26-01-2024,No,No,GeneralPurpose,Others,0,RP3484_2,51,51,0,51,0,0,7,28,0,No,30-09-2025,34.49998668
BEN0255,CP10,Female,31,OBC,10th,3,2,Married,Rural,Chhattisgarh,Raipur,56502,Manufacturing,Yes,0,Yes,SBI,JanDhan,LN0255_1,ServiceLoan,169506,42376,4.5,51,3657,05-09-2023,18-11-2023,No,Yes,OfficeSetup,Services,0,RP0255_1,51,51,0,51,0,0,5,17,0,No,23-11-2025,33.12498525
BEN3414,CP20,Male,34,SC,8th,3,1,Married,Rural,Jharkhand,Ranchi,64236,Coaching,Yes,2.5,Yes,PNB,Savings,LN3414_2,VehicleLoan,192708,52031,6.3,51,4316,30-10-2024,20-02-2025,No,Yes,GeneralPurpose,Others,0,RP3414_2,51,51,0,51,0,0,18,39,0,No,28-04-2025,31.97499585
BEN0681,CP14,Male,37,OBC,8th,8,1,Married,Rural,Rajasthan,Bikaner,90863,Dairy,Yes,1.5,Yes,Axis,JanDhan,LN0681_2,VehicleLoan,157240,34592,6.9,51,3566,01-02-2024,27-04-2024,No,Yes,GeneralPurpose,Others,0,RP0681_2,51,51,0,51,0,0,5,4,0,No,23-09-2025,31.97497456
BEN2053,CP01,Male,52,OBC,8th,3,2,Married,Rural,MP,Jabalpur,81973,Labour,Yes,3.2,Yes,ICICI,JanDhan,LN2053_1,VehicleLoan,245919,54102,8,51,5703,05-11-2023,20-12-2023,Yes,Yes,GeneralPurpose,Others,0,RP2053_1,51,51,0,51,0,0,13,3,0,No,24-11-2025,31.43332967
BEN1353,CP14,Male,47,General,8th,2,1,Married,Rural,Bihar,Patna,58838,Manufacturing,Yes,1.8,Yes,BankOfBaroda,JanDhan,LN1353_2,BusinessLoan,141471,31123,4.4,51,3046,26-09-2023,12-09-2024,No,Yes,EquipmentPurchase,MSME,7,RP1353_2,51,51,0,51,0,0,8,1,0,No,15-10-2025,30.93331142
BEN3557,CP09,Male,46,SC,8th,7,4,Married,Urban,Jharkhand,Deoghar,114329,Labour,No,0,Yes,HDFC,JanDhan,LN3557_2,DairyLoan,220593,44118,4.6,51,4770,14-12-2024,31-01-2025,Yes,Yes,FeedPurchase,Agriculture,0,RP3557_2,51,51,0,51,0,0,12,5,0,No,10-09-2025,26.91665307
BEN2700,CP13,Male,60,ST,8th,3,0,Married,Rural,UP,Kanpur,132074,Coaching,No,3.9,Yes,BOI,Savings,LN2700_1,DairyLoan,205984,45316,6.1,51,4595,24-07-2024,31-03-2025,Yes,Yes,CattlePurchase,Agriculture,0,RP2700_1,51,51,0,51,0,0,13,10,0,No,17-09-2025,25.64165502
BEN1349,CP19,Male,37,ST,10th,2,1,Married,Rural,Maharashtra,Mumbai,111900,FoodBusiness,No,1.3,Yes,ICICI,JanDhan,LN1349_1,BusinessLoan,335700,73854,5.2,51,7350,12-09-2025,20-10-2025,Yes,Yes,WorkingCapital,MSME,4,RP1349_1,51,51,0,51,0,0,22,81,0,No,12-10-2025,25.26666667
BEN4764,CP06,Male,25,General,8th,2,0,Married,Urban,Rajasthan,Bikaner,123615,Trading,No,0,Yes,UnionBank,JanDhan,LN4764_1,ServiceLoan,92557,13883,4.3,51,1988,07-03-2023,30-05-2025,No,Yes,OfficeSetup,Services,1,RP4764_1,51,51,0,51,0,0,12,27,0,No,22-10-2025,20.0291587
BEN1036,CP11,Male,49,OBC,8th,4,3,Married,Urban,MP,Bhopal,176961,Dairy,No,0,Yes,BOI,Savings,LN1036_1,BusinessLoan,119603,17940,5.7,51,2646,11-05-2023,26-05-2024,No,Yes,Expansion,MSME,5,RP1036_1,51,51,0,51,0,0,13,2,0,No,27-10-2025,19.88370204
BEN2109,CP10,Female,43,OBC,Graduate,4,3,Married,Rural,Jharkhand,Jamshedpur,164176,Farming,No,5.5,Yes,BankOfBaroda,Savings,LN2109_1,BusinessLoan,133256,26651,5.8,51,2954,05-04-2025,18-09-2025,No,No,ShopSetup,MSME,8,RP2109_1,51,51,0,51,0,0,29,30,0,No,03-08-2025,19.53331446
BEN1644,CP13,Male,24,OBC,5th,7,4,Single,Rural,Delhi,North,35983,Carpentry,Yes,1,Yes,SBI,JanDhan,LN1644_1,BusinessLoan,107949,23748,5.9,50,2440,10-07-2025,26-07-2025,No,Yes,WorkingCapital,MSME,2,RP1644_1,50,50,0,50,0,0,31,61,0,No,08-09-2025,35.55829721
BEN2172,CP02,Male,59,SC,5th,2,1,Married,Rural,Chhattisgarh,Raipur,57803,Coaching,Yes,3.4,Yes,ICICI,JanDhan,LN2172_1,DairyLoan,173409,46820,5.8,50,3912,07-01-2024,25-04-2025,No,Yes,FeedPurchase,Agriculture,0,RP2172_1,50,50,0,50,0,0,31,49,0,No,04-08-2024,32.76665427
BEN3410,CP17,Male,60,OBC,5th,2,0,Married,Rural,Jharkhand,Bokaro,99024,Trading,Yes,1.5,Yes,BOI,Savings,LN3410_2,VehicleLoan,250962,55211,7.4,50,5848,29-05-2023,17-01-2024,Yes,Yes,GeneralPurpose,Others,0,RP3410_2,50,50,0,50,0,0,30,31,0,No,24-03-2024,32.18332058
BEN2647,CP20,Male,55,SC,10th,5,1,Married,Rural,Maharashtra,Nashik,130068,Dairy,Yes,1.4,Yes,HDFC,Savings,LN2647_2,VehicleLoan,382639,103312,8.6,50,9132,17-02-2023,28-10-2023,Yes,Yes,GeneralPurpose,Others,0,RP2647_2,50,50,0,50,0,0,13,28,0,No,04-09-2025,31.93332641
BEN0505,CP12,Female,53,OBC,10th,5,0,Married,Urban,Chhattisgarh,Bilaspur,243759,Farming,Yes,0,Yes,ICICI,JanDhan,LN0505_2,ServiceLoan,349604,80408,5.2,50,7791,29-12-2024,25-03-2025,Yes,Yes,ServiceEquipment,Services,2,RP0505_2,50,50,0,50,0,0,11,0,0,No,25-10-2025,31.65885216
BEN0884,CP19,Male,34,General,10th,5,3,Married,Rural,MP,Bhopal,93404,Dairy,Yes,3.2,Yes,HDFC,JanDhan,LN0884_2,DairyLoan,280212,61646,5.7,50,6309,07-05-2023,06-03-2024,Yes,Yes,CattlePurchase,Agriculture,0,RP0884_2,50,50,0,50,0,0,12,27,0,No,23-10-2025,30.47498858
BEN4907,CP06,Male,25,ST,10th,6,1,Married,Urban,Gujarat,Gandhinagar,101277,Dairy,No,0,Yes,Canara,JanDhan,LN4907_2,VehicleLoan,303831,60766,8.8,50,7280,11-07-2024,14-09-2024,Yes,Yes,GeneralPurpose,Others,0,RP4907_2,50,50,0,50,0,0,31,63,0,No,07-01-2025,28.66666338
BEN2936,CP19,Male,30,General,Graduate,8,5,Married,Urban,Odisha,Bhubaneswar,217073,Farming,No,0,Yes,UnionBank,Savings,LN2936_2,BusinessLoan,127852,19177,5.2,50,2849,28-09-2025,19-10-2025,No,Yes,WorkingCapital,MSME,6,RP2936_2,50,50,0,50,0,0,0,0,0,No,,16.80645125
BEN3844,CP02,Female,37,SC,10th,8,3,Married,Rural,Chhattisgarh,Durg,52653,Coaching,Yes,0,Yes,ICICI,Savings,LN3844_2,DairyLoan,146620,43986,5.6,49,3354,02-10-2025,06-11-2025,No,Yes,Infrastructure,Agriculture,0,RP3844_2,49,49,0,49,0,0,35,76,0,No,01-11-2025,33.83333333
